2285	1	2	3	5	22	28	5
2284	8	12	15	23	34	35	3
2283	16	17	21	28	33	37	4
2282	17	18	24	30	36	37	2
2281	4	6	8	32	35	37	1
2280	4	7	12	18	20	36	1
2279	9	15	17	18	25	26	3
2278	1	2	10	15	25	32	6
2277	7	10	14	18	20	36	2
2276	1	5	13	24	30	37	6
2275	1	4	11	26	28	34	7
2274	15	17	23	24	27	31	2
2273	1	16	20	24	29	36	5
2272	7	11	17	21	23	37	2
2271	1	2	9	21	22	36	3
2270	3	11	15	17	22	23	1
2269	1	6	19	23	33	37	3
2268	4	11	17	24	25	30	3
2267	21	24	30	32	36	37	4
2266	6	10	16	20	23	30	1
2265	5	16	19	25	28	34	2
2264	4	16	19	29	30	32	6
2263	1	3	4	18	24	26	3
2262	2	8	12	17	26	35	7
2261	8	11	13	16	32	37	7
2260	5	9	12	16	20	26	1
2259	2	9	20	22	23	33	2
2258	6	10	16	19	27	32	5
2257	7	12	18	23	34	36	4
2256	2	16	17	31	35	36	5
2255	3	12	15	16	27	34	2
2254	10	16	21	23	35	37	7
2253	4	8	12	14	22	24	4
2252	1	12	14	20	21	29	2
2251	5	11	13	14	34	36	4
2250	3	4	19	23	27	33	6
2249	3	14	17	24	30	35	4
2248	10	14	19	20	23	34	5
2247	12	13	15	26	28	36	4
2246	7	8	11	13	15	28	1
2245	5	12	17	19	24	34	2
2244	6	16	18	22	26	31	7
2243	5	6	8	12	29	35	7
2242	6	14	16	19	21	30	2
2241	6	13	21	23	24	29	1
2240	8	12	13	19	23	29	3
2239	4	5	7	8	15	33	7
2238	8	10	17	19	24	32	3
2237	4	11	18	19	22	28	2
2236	3	7	14	17	18	20	1
2235	2	7	8	9	13	28	3
2234	2	17	19	21	26	31	6
2233	13	20	25	28	33	35	8
2232	19	23	24	28	29	33	5
2231	1	9	10	11	15	21	1
2230	1	10	12	17	26	30	1
2229	10	16	19	24	27	32	4
2228	1	4	18	20	26	31	2
2227	3	7	9	18	30	35	3
2226	7	20	24	26	34	36	5
2225	8	12	21	31	33	34	1
2224	7	10	12	13	30	36	7
2223	5	7	21	25	36	37	6
2222	4	11	13	20	29	33	5
2221	6	7	12	22	26	37	7
2220	7	12	16	22	25	28	7
2219	5	21	25	26	29	37	7
2218	3	11	29	32	33	35	6
2217	4	13	21	24	26	31	7
2216	2	13	14	19	31	35	1
2215	2	9	10	22	31	37	8
2214	7	8	10	16	28	35	7
2213	6	8	10	20	22	36	5
2212	2	5	6	9	17	35	1
2211	3	8	11	19	21	32	1
2210	5	8	19	23	28	36	2
2209	3	7	11	16	17	36	1
2208	3	11	12	20	27	34	5
2207	12	19	23	25	28	32	1
2206	6	9	12	18	23	25	1
2205	4	9	12	16	21	31	5
2204	7	13	14	21	35	37	7
2203	11	12	14	15	32	34	8
2202	12	15	19	31	35	37	5
2201	21	22	26	29	33	36	2
2200	18	20	21	24	25	31	7
2199	2	11	24	31	35	36	2
2198	8	11	16	30	31	33	5
2197	1	11	15	17	29	32	3
2196	4	5	14	17	23	35	5
2195	8	9	21	28	32	33	8
2194	13	14	26	32	33	36	2
2193	10	17	29	32	34	35	4
2192	13	14	21	30	32	37	1
2191	3	14	24	29	30	33	6
2190	13	14	18	31	34	35	7
2189	2	14	15	16	25	35	5
2188	4	15	20	21	27	32	7
2187	13	14	26	32	33	36	1
2186	3	4	5	27	29	30	4
2185	14	16	21	22	24	35	2
2184	1	4	13	16	34	36	6
2183	4	5	16	17	30	35	5
2182	10	15	24	25	30	37	6
2181	12	13	16	18	22	36	7
2180	1	7	11	15	21	34	3
2179	3	8	11	12	25	27	3
2178	1	10	12	13	15	37	1
2177	1	7	12	14	25	30	4
2176	8	17	18	24	26	31	2
2175	12	17	18	19	21	37	3
2174	7	8	18	19	20	33	8
2173	15	19	27	28	30	31	3
2172	1	6	7	13	19	29	7
2171	1	6	9	24	35	36	5
2170	3	4	5	14	26	32	4
2169	2	9	13	20	21	24	4
2168	1	8	9	10	16	37	5
2167	6	9	20	22	27	36	4
2166	6	8	9	16	25	36	2
2165	7	9	21	23	24	27	5
2164	4	8	12	14	29	37	3
2163	3	4	6	8	15	20	3
2162	1	11	13	27	29	32	1
2161	6	10	14	16	28	31	5
2160	8	15	23	25	26	37	8
2159	2	11	16	18	22	29	1
2158	4	5	6	7	10	28	6
2157	2	6	17	20	21	30	5
2156	7	8	15	23	25	26	8
2155	11	12	23	25	28	31	1
2154	10	22	25	29	31	34	8
2153	2	10	15	26	28	34	4
2152	2	10	11	12	19	34	8
2151	1	4	17	19	27	36	5
2150	9	10	12	16	20	23	2
2149	18	19	23	24	28	31	3
2148	2	3	9	18	23	30	5
2147	4	8	14	19	35	36	4
2146	4	17	19	22	32	35	3
2145	1	10	12	19	30	32	3
2144	1	2	12	16	22	25	3
2143	9	18	31	33	34	35	7
2142	2	8	9	18	20	27	7
2141	2	3	5	8	10	14	4
2140	4	7	22	29	31	36	3
2139	6	10	23	24	28	36	4
2138	1	11	20	27	28	30	4
2137	5	11	14	15	21	32	3
2136	12	15	21	24	28	34	7
2135	2	11	18	22	31	36	2
2134	6	9	10	21	26	27	6
2133	1	5	10	22	28	30	8
2132	7	11	15	25	30	36	1
2131	8	12	21	25	27	31	2
2130	4	11	12	14	25	29	1
2129	14	15	21	27	30	32	2
2128	1	2	13	15	24	26	1
2127	7	8	9	13	20	33	1
2126	6	7	27	34	35	36	7
2125	6	11	18	25	29	33	5
2124	7	16	21	24	26	34	8
2123	13	23	25	29	31	35	2
2122	3	4	13	15	18	19	6
2121	1	2	13	24	30	32	2
2120	1	8	11	13	15	25	4
2119	11	18	24	26	31	34	6
2118	7	19	22	24	28	37	7
2117	5	13	14	15	18	30	1
2116	14	23	26	27	33	35	5
2115	2	11	14	24	28	30	1
2114	9	10	11	14	24	33	6
2113	6	9	19	25	32	33	6
2112	10	12	14	15	28	37	4
2111	2	7	9	10	12	20	4
2110	1	3	4	32	33	35	2
2109	3	6	22	32	33	36	4
2108	1	11	12	27	31	35	4
2107	7	8	12	13	29	31	8
2106	6	8	14	21	23	24	7
2105	16	19	22	24	26	28	2
2104	10	15	19	25	34	36	1
2103	9	21	22	23	25	35	7
2102	4	6	12	23	26	30	6
2101	1	6	15	20	22	24	4
2100	3	22	25	28	33	34	3
2099	1	11	13	24	29	31	8
2098	9	10	16	27	30	34	3
2097	5	6	7	24	29	33	8
2096	1	14	16	17	27	36	4
2095	2	12	13	18	28	30	4
2094	5	6	14	31	32	34	4
2093	4	17	18	22	31	32	6
2092	3	11	17	18	25	33	4
2091	3	6	9	11	25	32	7
2090	6	8	17	20	22	25	1
2089	3	10	11	23	24	25	1
2088	5	7	19	23	30	33	5
2087	8	14	25	27	31	37	3
2086	1	3	10	14	23	37	3
2085	2	11	15	19	28	36	6
2084	2	6	12	17	32	37	6
2083	3	12	20	22	25	28	8
2082	1	14	16	17	26	34	4
2081	4	8	14	21	22	34	8
2080	2	4	8	11	16	34	2
2079	2	6	8	18	21	29	8
2078	5	6	10	23	25	34	8
2077	21	23	25	30	31	33	2
2076	14	17	24	30	32	35	7
2075	8	14	20	21	28	35	1
2074	3	10	14	17	22	37	3
2073	4	8	11	16	27	31	1
2072	7	8	11	12	20	35	6
2071	6	7	14	16	17	28	8
2070	1	10	21	22	31	34	3
2069	12	17	20	22	25	30	3
2068	8	11	17	21	25	31	2
2067	7	16	20	22	32	34	8
2066	4	13	16	23	33	37	4
2065	4	5	11	28	29	34	1
2064	1	3	16	23	33	37	8
2063	3	5	20	27	33	37	1
2062	1	2	4	22	29	36	4
2061	2	3	4	17	20	26	4
2060	3	7	17	19	21	33	6
2059	6	20	30	32	34	35	7
2058	6	7	10	15	16	20	3
2057	4	17	18	24	26	37	3
2056	2	3	13	14	20	26	2
2055	8	9	14	18	22	37	5
2054	6	11	21	24	25	26	6
2053	2	11	12	21	35	36	6
2052	2	12	24	25	27	28	5
2051	6	11	13	17	26	31	7
2050	8	9	11	28	30	35	2
2049	20	27	30	32	34	37	3
2048	6	18	19	23	27	31	4
2047	2	8	10	18	21	28	2
2046	9	12	14	15	23	34	1
2045	13	23	29	31	32	34	1
2044	5	6	8	16	18	30	3
2043	6	9	12	19	27	32	4
2042	2	22	24	32	36	37	7
2041	2	5	9	17	23	33	3
2040	21	23	29	30	31	35	2
2039	4	5	10	11	30	37	4
2038	4	15	20	30	31	35	2
2037	3	6	18	26	27	34	6
2036	13	16	17	19	21	28	4
2035	7	9	28	29	36	37	1
2034	16	24	29	32	36	37	3
2033	5	11	15	20	21	26	5
2032	2	6	13	21	27	31	7
2031	1	5	6	16	27	33	3
2030	10	17	19	32	35	37	4
2029	13	16	18	25	32	33	7
2028	9	12	17	18	33	34	5
2027	4	5	10	11	20	25	5
2026	3	18	21	24	27	29	1
2025	15	17	21	35	36	37	6
2024	1	9	17	25	28	33	2
2023	2	8	21	22	33	35	4
2022	12	13	20	24	28	31	1
2021	2	8	12	21	26	28	5
2020	3	4	12	14	20	31	2
2019	7	9	10	11	20	33	3
2018	3	8	10	11	19	31	2
2017	5	11	15	28	30	34	2
2016	1	2	10	14	17	21	1
2015	1	7	10	24	28	35	1
2014	14	15	16	23	25	35	2
2013	8	14	24	28	34	35	8
